Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
07/20/2022 13:47:13,System.Runtime,CPU Usage (%),Metric,0
07/20/2022 13:47:15,System.Runtime,Working Set (MB),Metric,76
07/20/2022 13:47:15,System.Runtime,GC Heap Size (MB),Metric,9
07/20/2022 13:47:15,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:15,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:15,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:15,System.Runtime,ThreadPool Thread Count,Metric,6
07/20/2022 13:47:15,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,1
07/20/2022 13:47:15,System.Runtime,ThreadPool Queue Length,Metric,0
07/20/2022 13:47:15,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,8
07/20/2022 13:47:15,System.Runtime,Allocation Rate (B / 1 sec),Rate,81336
07/20/2022 13:47:15,System.Runtime,Number of Active Timers,Metric,0
07/20/2022 13:47:15,System.Runtime,GC Fragmentation (%),Metric,NaN
07/20/2022 13:47:15,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/20/2022 13:47:15,System.Runtime,% Time in GC since last GC (%),Metric,0
07/20/2022 13:47:15,System.Runtime,Gen 0 Size (B),Metric,0
07/20/2022 13:47:15,System.Runtime,Gen 1 Size (B),Metric,0
07/20/2022 13:47:15,System.Runtime,Gen 2 Size (B),Metric,0
07/20/2022 13:47:15,System.Runtime,LOH Size (B),Metric,0
07/20/2022 13:47:15,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/20/2022 13:47:15,System.Runtime,Number of Assemblies Loaded,Metric,142
07/20/2022 13:47:15,System.Runtime,IL Bytes Jitted (B),Metric,301283
07/20/2022 13:47:15,System.Runtime,Number of Methods Jitted,Metric,3378
07/20/2022 13:47:15,System.Runtime,CPU Usage (%),Metric,0
07/20/2022 13:47:16,System.Runtime,Working Set (MB),Metric,76
07/20/2022 13:47:16,System.Runtime,GC Heap Size (MB),Metric,9
07/20/2022 13:47:16,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:16,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:16,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:16,System.Runtime,ThreadPool Thread Count,Metric,6
07/20/2022 13:47:16,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/20/2022 13:47:16,System.Runtime,ThreadPool Queue Length,Metric,0
07/20/2022 13:47:16,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,8
07/20/2022 13:47:16,System.Runtime,Allocation Rate (B / 1 sec),Rate,32672
07/20/2022 13:47:16,System.Runtime,Number of Active Timers,Metric,0
07/20/2022 13:47:16,System.Runtime,GC Fragmentation (%),Metric,NaN
07/20/2022 13:47:16,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/20/2022 13:47:16,System.Runtime,% Time in GC since last GC (%),Metric,0
07/20/2022 13:47:16,System.Runtime,Gen 0 Size (B),Metric,0
07/20/2022 13:47:16,System.Runtime,Gen 1 Size (B),Metric,0
07/20/2022 13:47:16,System.Runtime,Gen 2 Size (B),Metric,0
07/20/2022 13:47:16,System.Runtime,LOH Size (B),Metric,0
07/20/2022 13:47:16,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/20/2022 13:47:16,System.Runtime,Number of Assemblies Loaded,Metric,142
07/20/2022 13:47:16,System.Runtime,IL Bytes Jitted (B),Metric,302749
07/20/2022 13:47:16,System.Runtime,Number of Methods Jitted,Metric,3388
07/20/2022 13:47:16,System.Runtime,CPU Usage (%),Metric,0
07/20/2022 13:47:17,System.Runtime,Working Set (MB),Metric,76
07/20/2022 13:47:17,System.Runtime,GC Heap Size (MB),Metric,9
07/20/2022 13:47:17,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,ThreadPool Thread Count,Metric,6
07/20/2022 13:47:17,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,ThreadPool Queue Length,Metric,0
07/20/2022 13:47:17,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,7
07/20/2022 13:47:17,System.Runtime,Allocation Rate (B / 1 sec),Rate,32672
07/20/2022 13:47:17,System.Runtime,Number of Active Timers,Metric,0
07/20/2022 13:47:17,System.Runtime,GC Fragmentation (%),Metric,NaN
07/20/2022 13:47:17,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,% Time in GC since last GC (%),Metric,0
07/20/2022 13:47:17,System.Runtime,Gen 0 Size (B),Metric,0
07/20/2022 13:47:17,System.Runtime,Gen 1 Size (B),Metric,0
07/20/2022 13:47:17,System.Runtime,Gen 2 Size (B),Metric,0
07/20/2022 13:47:17,System.Runtime,LOH Size (B),Metric,0
07/20/2022 13:47:17,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/20/2022 13:47:17,System.Runtime,Number of Assemblies Loaded,Metric,142
07/20/2022 13:47:17,System.Runtime,IL Bytes Jitted (B),Metric,303851
07/20/2022 13:47:17,System.Runtime,Number of Methods Jitted,Metric,3405
07/20/2022 13:47:17,System.Runtime,CPU Usage (%),Metric,0
07/20/2022 13:47:17,System.Runtime,Working Set (MB),Metric,76
07/20/2022 13:47:17,System.Runtime,GC Heap Size (MB),Metric,9
07/20/2022 13:47:17,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,ThreadPool Thread Count,Metric,6
07/20/2022 13:47:17,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,ThreadPool Queue Length,Metric,0
07/20/2022 13:47:17,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,7
07/20/2022 13:47:17,System.Runtime,Allocation Rate (B / 1 sec),Rate,28480
07/20/2022 13:47:17,System.Runtime,Number of Active Timers,Metric,0
07/20/2022 13:47:17,System.Runtime,GC Fragmentation (%),Metric,NaN
07/20/2022 13:47:17,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,% Time in GC since last GC (%),Metric,0
07/20/2022 13:47:17,System.Runtime,Gen 0 Size (B),Metric,0
07/20/2022 13:47:17,System.Runtime,Gen 1 Size (B),Metric,0
07/20/2022 13:47:17,System.Runtime,Gen 2 Size (B),Metric,0
07/20/2022 13:47:17,System.Runtime,LOH Size (B),Metric,0
07/20/2022 13:47:17,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/20/2022 13:47:17,System.Runtime,Number of Assemblies Loaded,Metric,142
07/20/2022 13:47:17,System.Runtime,IL Bytes Jitted (B),Metric,306424
07/20/2022 13:47:17,System.Runtime,Number of Methods Jitted,Metric,3441
07/20/2022 13:47:17,System.Runtime,CPU Usage (%),Metric,2
07/20/2022 13:47:17,System.Runtime,Working Set (MB),Metric,76
07/20/2022 13:47:17,System.Runtime,GC Heap Size (MB),Metric,9
07/20/2022 13:47:17,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,ThreadPool Thread Count,Metric,6
07/20/2022 13:47:17,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,ThreadPool Queue Length,Metric,1
07/20/2022 13:47:17,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,Allocation Rate (B / 1 sec),Rate,16336
07/20/2022 13:47:17,System.Runtime,Number of Active Timers,Metric,0
07/20/2022 13:47:17,System.Runtime,GC Fragmentation (%),Metric,NaN
07/20/2022 13:47:17,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/20/2022 13:47:17,System.Runtime,% Time in GC since last GC (%),Metric,0
07/20/2022 13:47:17,System.Runtime,Gen 0 Size (B),Metric,0
07/20/2022 13:47:17,System.Runtime,Gen 1 Size (B),Metric,0
07/20/2022 13:47:17,System.Runtime,Gen 2 Size (B),Metric,0
07/20/2022 13:47:17,System.Runtime,LOH Size (B),Metric,0
07/20/2022 13:47:17,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/20/2022 13:47:17,System.Runtime,Number of Assemblies Loaded,Metric,142
07/20/2022 13:47:17,System.Runtime,IL Bytes Jitted (B),Metric,306424
07/20/2022 13:47:17,System.Runtime,Number of Methods Jitted,Metric,3441
07/20/2022 13:47:17,System.Runtime,CPU Usage (%),Metric,0
07/20/2022 13:47:18,System.Runtime,Working Set (MB),Metric,76
07/20/2022 13:47:18,System.Runtime,GC Heap Size (MB),Metric,9
07/20/2022 13:47:18,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:18,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:18,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:18,System.Runtime,ThreadPool Thread Count,Metric,6
07/20/2022 13:47:18,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/20/2022 13:47:18,System.Runtime,ThreadPool Queue Length,Metric,0
07/20/2022 13:47:18,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,7
07/20/2022 13:47:18,System.Runtime,Allocation Rate (B / 1 sec),Rate,32672
07/20/2022 13:47:18,System.Runtime,Number of Active Timers,Metric,0
07/20/2022 13:47:18,System.Runtime,GC Fragmentation (%),Metric,NaN
07/20/2022 13:47:18,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/20/2022 13:47:18,System.Runtime,% Time in GC since last GC (%),Metric,0
07/20/2022 13:47:18,System.Runtime,Gen 0 Size (B),Metric,0
07/20/2022 13:47:18,System.Runtime,Gen 1 Size (B),Metric,0
07/20/2022 13:47:18,System.Runtime,Gen 2 Size (B),Metric,0
07/20/2022 13:47:18,System.Runtime,LOH Size (B),Metric,0
07/20/2022 13:47:18,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/20/2022 13:47:18,System.Runtime,Number of Assemblies Loaded,Metric,142
07/20/2022 13:47:18,System.Runtime,IL Bytes Jitted (B),Metric,306516
07/20/2022 13:47:18,System.Runtime,Number of Methods Jitted,Metric,3442
07/20/2022 13:47:18,System.Runtime,CPU Usage (%),Metric,3
07/20/2022 13:47:18,System.Runtime,Working Set (MB),Metric,76
07/20/2022 13:47:18,System.Runtime,GC Heap Size (MB),Metric,9
07/20/2022 13:47:18,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:18,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:18,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:18,System.Runtime,ThreadPool Thread Count,Metric,6
07/20/2022 13:47:18,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/20/2022 13:47:18,System.Runtime,ThreadPool Queue Length,Metric,0
07/20/2022 13:47:18,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
07/20/2022 13:47:18,System.Runtime,Allocation Rate (B / 1 sec),Rate,36208
07/20/2022 13:47:18,System.Runtime,Number of Active Timers,Metric,0
07/20/2022 13:47:18,System.Runtime,GC Fragmentation (%),Metric,NaN
07/20/2022 13:47:18,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/20/2022 13:47:18,System.Runtime,% Time in GC since last GC (%),Metric,0
07/20/2022 13:47:18,System.Runtime,Gen 0 Size (B),Metric,0
07/20/2022 13:47:18,System.Runtime,Gen 1 Size (B),Metric,0
07/20/2022 13:47:18,System.Runtime,Gen 2 Size (B),Metric,0
07/20/2022 13:47:18,System.Runtime,LOH Size (B),Metric,0
07/20/2022 13:47:18,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/20/2022 13:47:18,System.Runtime,Number of Assemblies Loaded,Metric,142
07/20/2022 13:47:18,System.Runtime,IL Bytes Jitted (B),Metric,306768
07/20/2022 13:47:18,System.Runtime,Number of Methods Jitted,Metric,3443
07/20/2022 13:47:18,System.Runtime,CPU Usage (%),Metric,1
07/20/2022 13:47:19,System.Runtime,Working Set (MB),Metric,83
07/20/2022 13:47:19,System.Runtime,GC Heap Size (MB),Metric,2
07/20/2022 13:47:19,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,1
07/20/2022 13:47:19,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,1
07/20/2022 13:47:19,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,1
07/20/2022 13:47:19,System.Runtime,ThreadPool Thread Count,Metric,6
07/20/2022 13:47:19,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/20/2022 13:47:19,System.Runtime,ThreadPool Queue Length,Metric,0
07/20/2022 13:47:19,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,7
07/20/2022 13:47:19,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
07/20/2022 13:47:19,System.Runtime,Number of Active Timers,Metric,0
07/20/2022 13:47:19,System.Runtime,GC Fragmentation (%),Metric,18.2386164730856
07/20/2022 13:47:19,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/20/2022 13:47:19,System.Runtime,% Time in GC since last GC (%),Metric,0
07/20/2022 13:47:19,System.Runtime,Gen 0 Size (B),Metric,654744
07/20/2022 13:47:19,System.Runtime,Gen 1 Size (B),Metric,2588856
07/20/2022 13:47:19,System.Runtime,Gen 2 Size (B),Metric,384
07/20/2022 13:47:19,System.Runtime,LOH Size (B),Metric,98768
07/20/2022 13:47:19,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,245064
07/20/2022 13:47:19,System.Runtime,Number of Assemblies Loaded,Metric,142
07/20/2022 13:47:19,System.Runtime,IL Bytes Jitted (B),Metric,309440
07/20/2022 13:47:19,System.Runtime,Number of Methods Jitted,Metric,3470
07/20/2022 13:47:20,System.Runtime,CPU Usage (%),Metric,0
07/20/2022 13:47:21,System.Runtime,Working Set (MB),Metric,84
07/20/2022 13:47:21,System.Runtime,GC Heap Size (MB),Metric,2
07/20/2022 13:47:21,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,1
07/20/2022 13:47:21,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,1
07/20/2022 13:47:21,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,1
07/20/2022 13:47:21,System.Runtime,ThreadPool Thread Count,Metric,7
07/20/2022 13:47:21,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/20/2022 13:47:21,System.Runtime,ThreadPool Queue Length,Metric,0
07/20/2022 13:47:21,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,8
07/20/2022 13:47:21,System.Runtime,Allocation Rate (B / 1 sec),Rate,57248
07/20/2022 13:47:21,System.Runtime,Number of Active Timers,Metric,0
07/20/2022 13:47:21,System.Runtime,GC Fragmentation (%),Metric,19.8085428513525
07/20/2022 13:47:21,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/20/2022 13:47:21,System.Runtime,% Time in GC since last GC (%),Metric,0
07/20/2022 13:47:21,System.Runtime,Gen 0 Size (B),Metric,664552
07/20/2022 13:47:21,System.Runtime,Gen 1 Size (B),Metric,24352
07/20/2022 13:47:21,System.Runtime,Gen 2 Size (B),Metric,2322584
07/20/2022 13:47:21,System.Runtime,LOH Size (B),Metric,98768
07/20/2022 13:47:21,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,245064
07/20/2022 13:47:21,System.Runtime,Number of Assemblies Loaded,Metric,142
07/20/2022 13:47:21,System.Runtime,IL Bytes Jitted (B),Metric,310041
07/20/2022 13:47:21,System.Runtime,Number of Methods Jitted,Metric,3472
07/20/2022 13:47:21,System.Runtime,CPU Usage (%),Metric,0
07/20/2022 13:47:22,System.Runtime,Working Set (MB),Metric,84
07/20/2022 13:47:22,System.Runtime,GC Heap Size (MB),Metric,2
07/20/2022 13:47:22,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:22,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:22,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:22,System.Runtime,ThreadPool Thread Count,Metric,7
07/20/2022 13:47:22,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/20/2022 13:47:22,System.Runtime,ThreadPool Queue Length,Metric,0
07/20/2022 13:47:22,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,6
07/20/2022 13:47:22,System.Runtime,Allocation Rate (B / 1 sec),Rate,55056
07/20/2022 13:47:22,System.Runtime,Number of Active Timers,Metric,0
07/20/2022 13:47:22,System.Runtime,GC Fragmentation (%),Metric,19.8085428513525
07/20/2022 13:47:22,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/20/2022 13:47:22,System.Runtime,% Time in GC since last GC (%),Metric,0
07/20/2022 13:47:22,System.Runtime,Gen 0 Size (B),Metric,664552
07/20/2022 13:47:22,System.Runtime,Gen 1 Size (B),Metric,24352
07/20/2022 13:47:22,System.Runtime,Gen 2 Size (B),Metric,2322584
07/20/2022 13:47:22,System.Runtime,LOH Size (B),Metric,98768
07/20/2022 13:47:22,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,245064
07/20/2022 13:47:22,System.Runtime,Number of Assemblies Loaded,Metric,142
07/20/2022 13:47:22,System.Runtime,IL Bytes Jitted (B),Metric,310041
07/20/2022 13:47:22,System.Runtime,Number of Methods Jitted,Metric,3472
07/20/2022 13:47:22,System.Runtime,CPU Usage (%),Metric,0
07/20/2022 13:47:23,System.Runtime,Working Set (MB),Metric,84
07/20/2022 13:47:23,System.Runtime,GC Heap Size (MB),Metric,2
07/20/2022 13:47:23,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:23,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:23,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:23,System.Runtime,ThreadPool Thread Count,Metric,7
07/20/2022 13:47:23,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/20/2022 13:47:23,System.Runtime,ThreadPool Queue Length,Metric,0
07/20/2022 13:47:23,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,6
07/20/2022 13:47:23,System.Runtime,Allocation Rate (B / 1 sec),Rate,32672
07/20/2022 13:47:23,System.Runtime,Number of Active Timers,Metric,0
07/20/2022 13:47:23,System.Runtime,GC Fragmentation (%),Metric,19.8085428513525
07/20/2022 13:47:23,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/20/2022 13:47:23,System.Runtime,% Time in GC since last GC (%),Metric,0
07/20/2022 13:47:23,System.Runtime,Gen 0 Size (B),Metric,664552
07/20/2022 13:47:23,System.Runtime,Gen 1 Size (B),Metric,24352
07/20/2022 13:47:23,System.Runtime,Gen 2 Size (B),Metric,2322584
07/20/2022 13:47:23,System.Runtime,LOH Size (B),Metric,98768
07/20/2022 13:47:23,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,245064
07/20/2022 13:47:23,System.Runtime,Number of Assemblies Loaded,Metric,142
07/20/2022 13:47:23,System.Runtime,IL Bytes Jitted (B),Metric,310041
07/20/2022 13:47:23,System.Runtime,Number of Methods Jitted,Metric,3472
07/20/2022 13:47:23,System.Runtime,CPU Usage (%),Metric,3
07/20/2022 13:47:24,System.Runtime,Working Set (MB),Metric,90
07/20/2022 13:47:24,System.Runtime,GC Heap Size (MB),Metric,9
07/20/2022 13:47:24,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:24,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:24,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:24,System.Runtime,ThreadPool Thread Count,Metric,26
07/20/2022 13:47:24,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,16
07/20/2022 13:47:24,System.Runtime,ThreadPool Queue Length,Metric,0
07/20/2022 13:47:24,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1319
07/20/2022 13:47:24,System.Runtime,Allocation Rate (B / 1 sec),Rate,6324640
07/20/2022 13:47:24,System.Runtime,Number of Active Timers,Metric,0
07/20/2022 13:47:24,System.Runtime,GC Fragmentation (%),Metric,19.8085428513525
07/20/2022 13:47:24,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/20/2022 13:47:24,System.Runtime,% Time in GC since last GC (%),Metric,0
07/20/2022 13:47:24,System.Runtime,Gen 0 Size (B),Metric,664552
07/20/2022 13:47:24,System.Runtime,Gen 1 Size (B),Metric,24352
07/20/2022 13:47:24,System.Runtime,Gen 2 Size (B),Metric,2322584
07/20/2022 13:47:24,System.Runtime,LOH Size (B),Metric,98768
07/20/2022 13:47:24,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,245064
07/20/2022 13:47:24,System.Runtime,Number of Assemblies Loaded,Metric,142
07/20/2022 13:47:24,System.Runtime,IL Bytes Jitted (B),Metric,352051
07/20/2022 13:47:24,System.Runtime,Number of Methods Jitted,Metric,3967
07/20/2022 13:47:24,System.Runtime,CPU Usage (%),Metric,1
07/20/2022 13:47:24,System.Runtime,Working Set (MB),Metric,93
07/20/2022 13:47:24,System.Runtime,GC Heap Size (MB),Metric,13
07/20/2022 13:47:24,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:24,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:24,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:24,System.Runtime,ThreadPool Thread Count,Metric,16
07/20/2022 13:47:24,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/20/2022 13:47:24,System.Runtime,ThreadPool Queue Length,Metric,0
07/20/2022 13:47:24,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1522
07/20/2022 13:47:24,System.Runtime,Allocation Rate (B / 1 sec),Rate,4422016
07/20/2022 13:47:24,System.Runtime,Number of Active Timers,Metric,0
07/20/2022 13:47:24,System.Runtime,GC Fragmentation (%),Metric,19.8085428513525
07/20/2022 13:47:24,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/20/2022 13:47:24,System.Runtime,% Time in GC since last GC (%),Metric,0
07/20/2022 13:47:24,System.Runtime,Gen 0 Size (B),Metric,664552
07/20/2022 13:47:24,System.Runtime,Gen 1 Size (B),Metric,24352
07/20/2022 13:47:24,System.Runtime,Gen 2 Size (B),Metric,2322584
07/20/2022 13:47:24,System.Runtime,LOH Size (B),Metric,98768
07/20/2022 13:47:24,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,245064
07/20/2022 13:47:24,System.Runtime,Number of Assemblies Loaded,Metric,142
07/20/2022 13:47:24,System.Runtime,IL Bytes Jitted (B),Metric,352051
07/20/2022 13:47:24,System.Runtime,Number of Methods Jitted,Metric,3967
07/20/2022 13:47:24,System.Runtime,CPU Usage (%),Metric,1
07/20/2022 13:47:24,System.Runtime,Working Set (MB),Metric,93
07/20/2022 13:47:24,System.Runtime,GC Heap Size (MB),Metric,13
07/20/2022 13:47:24,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:24,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:24,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:24,System.Runtime,ThreadPool Thread Count,Metric,16
07/20/2022 13:47:24,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/20/2022 13:47:24,System.Runtime,ThreadPool Queue Length,Metric,0
07/20/2022 13:47:24,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
07/20/2022 13:47:24,System.Runtime,Allocation Rate (B / 1 sec),Rate,24504
07/20/2022 13:47:24,System.Runtime,Number of Active Timers,Metric,0
07/20/2022 13:47:24,System.Runtime,GC Fragmentation (%),Metric,19.8085428513525
07/20/2022 13:47:24,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/20/2022 13:47:24,System.Runtime,% Time in GC since last GC (%),Metric,0
07/20/2022 13:47:24,System.Runtime,Gen 0 Size (B),Metric,664552
07/20/2022 13:47:24,System.Runtime,Gen 1 Size (B),Metric,24352
07/20/2022 13:47:24,System.Runtime,Gen 2 Size (B),Metric,2322584
07/20/2022 13:47:24,System.Runtime,LOH Size (B),Metric,98768
07/20/2022 13:47:24,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,245064
07/20/2022 13:47:24,System.Runtime,Number of Assemblies Loaded,Metric,142
07/20/2022 13:47:24,System.Runtime,IL Bytes Jitted (B),Metric,352051
07/20/2022 13:47:24,System.Runtime,Number of Methods Jitted,Metric,3967
07/20/2022 13:47:24,System.Runtime,CPU Usage (%),Metric,2
07/20/2022 13:47:26,System.Runtime,Working Set (MB),Metric,96
07/20/2022 13:47:26,System.Runtime,GC Heap Size (MB),Metric,17
07/20/2022 13:47:26,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:26,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:26,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/20/2022 13:47:26,System.Runtime,ThreadPool Thread Count,Metric,28
07/20/2022 13:47:26,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,1
07/20/2022 13:47:26,System.Runtime,ThreadPool Queue Length,Metric,0
07/20/2022 13:47:26,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1215
07/20/2022 13:47:26,System.Runtime,Allocation Rate (B / 1 sec),Rate,4003432
07/20/2022 13:47:26,System.Runtime,Number of Active Timers,Metric,0
07/20/2022 13:47:26,System.Runtime,GC Fragmentation (%),Metric,19.8085428513525
07/20/2022 13:47:26,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/20/2022 13:47:26,System.Runtime,% Time in GC since last GC (%),Metric,0
07/20/2022 13:47:26,System.Runtime,Gen 0 Size (B),Metric,664552
07/20/2022 13:47:26,System.Runtime,Gen 1 Size (B),Metric,24352
07/20/2022 13:47:26,System.Runtime,Gen 2 Size (B),Metric,2322584
07/20/2022 13:47:26,System.Runtime,LOH Size (B),Metric,98768
07/20/2022 13:47:26,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,245064
07/20/2022 13:47:26,System.Runtime,Number of Assemblies Loaded,Metric,142
07/20/2022 13:47:26,System.Runtime,IL Bytes Jitted (B),Metric,352459
07/20/2022 13:47:26,System.Runtime,Number of Methods Jitted,Metric,3971
07/20/2022 13:47:26,System.Runtime,CPU Usage (%),Metric,1
