Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
07/17/2022 17:10:56,System.Runtime,Number of Methods Jitted,Metric,4035
07/17/2022 17:10:56,System.Runtime,CPU Usage (%),Metric,1
07/17/2022 17:10:57,System.Runtime,Working Set (MB),Metric,114
07/17/2022 17:10:57,System.Runtime,GC Heap Size (MB),Metric,43
07/17/2022 17:10:57,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:10:57,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:10:57,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:10:57,System.Runtime,ThreadPool Thread Count,Metric,16
07/17/2022 17:10:57,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/17/2022 17:10:57,System.Runtime,ThreadPool Queue Length,Metric,0
07/17/2022 17:10:57,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1148
07/17/2022 17:10:57,System.Runtime,Allocation Rate (B / 1 sec),Rate,4368008
07/17/2022 17:10:57,System.Runtime,Number of Active Timers,Metric,0
07/17/2022 17:10:57,System.Runtime,GC Fragmentation (%),Metric,NaN
07/17/2022 17:10:57,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/17/2022 17:10:57,System.Runtime,% Time in GC since last GC (%),Metric,0
07/17/2022 17:10:57,System.Runtime,Gen 0 Size (B),Metric,0
07/17/2022 17:10:57,System.Runtime,Gen 1 Size (B),Metric,0
07/17/2022 17:10:57,System.Runtime,Gen 2 Size (B),Metric,0
07/17/2022 17:10:57,System.Runtime,LOH Size (B),Metric,0
07/17/2022 17:10:57,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/17/2022 17:10:57,System.Runtime,Number of Assemblies Loaded,Metric,142
07/17/2022 17:10:57,System.Runtime,IL Bytes Jitted (B),Metric,355841
07/17/2022 17:10:57,System.Runtime,Number of Methods Jitted,Metric,4035
07/17/2022 17:10:57,System.Runtime,CPU Usage (%),Metric,2
07/17/2022 17:10:58,System.Runtime,Working Set (MB),Metric,118
07/17/2022 17:10:58,System.Runtime,GC Heap Size (MB),Metric,47
07/17/2022 17:10:58,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:10:58,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:10:58,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:10:58,System.Runtime,ThreadPool Thread Count,Metric,16
07/17/2022 17:10:58,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/17/2022 17:10:58,System.Runtime,ThreadPool Queue Length,Metric,0
07/17/2022 17:10:58,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1128
07/17/2022 17:10:58,System.Runtime,Allocation Rate (B / 1 sec),Rate,3971848
07/17/2022 17:10:58,System.Runtime,Number of Active Timers,Metric,0
07/17/2022 17:10:58,System.Runtime,GC Fragmentation (%),Metric,NaN
07/17/2022 17:10:58,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/17/2022 17:10:58,System.Runtime,% Time in GC since last GC (%),Metric,0
07/17/2022 17:10:58,System.Runtime,Gen 0 Size (B),Metric,0
07/17/2022 17:10:58,System.Runtime,Gen 1 Size (B),Metric,0
07/17/2022 17:10:58,System.Runtime,Gen 2 Size (B),Metric,0
07/17/2022 17:10:58,System.Runtime,LOH Size (B),Metric,0
07/17/2022 17:10:58,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/17/2022 17:10:58,System.Runtime,Number of Assemblies Loaded,Metric,142
07/17/2022 17:10:58,System.Runtime,IL Bytes Jitted (B),Metric,355841
07/17/2022 17:10:58,System.Runtime,Number of Methods Jitted,Metric,4035
07/17/2022 17:10:58,System.Runtime,CPU Usage (%),Metric,3
07/17/2022 17:10:58,System.Runtime,Working Set (MB),Metric,118
07/17/2022 17:10:58,System.Runtime,GC Heap Size (MB),Metric,47
07/17/2022 17:10:58,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:10:58,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:10:58,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:10:58,System.Runtime,ThreadPool Thread Count,Metric,16
07/17/2022 17:10:58,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/17/2022 17:10:58,System.Runtime,ThreadPool Queue Length,Metric,0
07/17/2022 17:10:58,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
07/17/2022 17:10:58,System.Runtime,Allocation Rate (B / 1 sec),Rate,25320
07/17/2022 17:10:58,System.Runtime,Number of Active Timers,Metric,0
07/17/2022 17:10:58,System.Runtime,GC Fragmentation (%),Metric,NaN
07/17/2022 17:10:58,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/17/2022 17:10:58,System.Runtime,% Time in GC since last GC (%),Metric,0
07/17/2022 17:10:58,System.Runtime,Gen 0 Size (B),Metric,0
07/17/2022 17:10:58,System.Runtime,Gen 1 Size (B),Metric,0
07/17/2022 17:10:58,System.Runtime,Gen 2 Size (B),Metric,0
07/17/2022 17:10:58,System.Runtime,LOH Size (B),Metric,0
07/17/2022 17:10:58,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/17/2022 17:10:58,System.Runtime,Number of Assemblies Loaded,Metric,142
07/17/2022 17:10:58,System.Runtime,IL Bytes Jitted (B),Metric,355841
07/17/2022 17:10:58,System.Runtime,Number of Methods Jitted,Metric,4035
07/17/2022 17:10:58,System.Runtime,CPU Usage (%),Metric,2
07/17/2022 17:10:58,System.Runtime,Working Set (MB),Metric,122
07/17/2022 17:10:58,System.Runtime,GC Heap Size (MB),Metric,51
07/17/2022 17:10:58,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:10:58,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:10:58,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:10:58,System.Runtime,ThreadPool Thread Count,Metric,36
07/17/2022 17:10:58,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,1
07/17/2022 17:10:58,System.Runtime,ThreadPool Queue Length,Metric,0
07/17/2022 17:10:58,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1226
07/17/2022 17:10:58,System.Runtime,Allocation Rate (B / 1 sec),Rate,4392200
07/17/2022 17:10:58,System.Runtime,Number of Active Timers,Metric,0
07/17/2022 17:10:58,System.Runtime,GC Fragmentation (%),Metric,NaN
07/17/2022 17:10:58,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/17/2022 17:10:58,System.Runtime,% Time in GC since last GC (%),Metric,0
07/17/2022 17:10:58,System.Runtime,Gen 0 Size (B),Metric,0
07/17/2022 17:10:58,System.Runtime,Gen 1 Size (B),Metric,0
07/17/2022 17:10:58,System.Runtime,Gen 2 Size (B),Metric,0
07/17/2022 17:10:58,System.Runtime,LOH Size (B),Metric,0
07/17/2022 17:10:58,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/17/2022 17:10:58,System.Runtime,Number of Assemblies Loaded,Metric,142
07/17/2022 17:10:58,System.Runtime,IL Bytes Jitted (B),Metric,355841
07/17/2022 17:10:58,System.Runtime,Number of Methods Jitted,Metric,4035
07/17/2022 17:10:58,System.Runtime,CPU Usage (%),Metric,2
07/17/2022 17:11:00,System.Runtime,Working Set (MB),Metric,127
07/17/2022 17:11:00,System.Runtime,GC Heap Size (MB),Metric,55
07/17/2022 17:11:00,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:00,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:00,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:00,System.Runtime,ThreadPool Thread Count,Metric,16
07/17/2022 17:11:00,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,1
07/17/2022 17:11:00,System.Runtime,ThreadPool Queue Length,Metric,0
07/17/2022 17:11:00,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1095
07/17/2022 17:11:00,System.Runtime,Allocation Rate (B / 1 sec),Rate,3943848
07/17/2022 17:11:00,System.Runtime,Number of Active Timers,Metric,0
07/17/2022 17:11:00,System.Runtime,GC Fragmentation (%),Metric,NaN
07/17/2022 17:11:00,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/17/2022 17:11:00,System.Runtime,% Time in GC since last GC (%),Metric,0
07/17/2022 17:11:00,System.Runtime,Gen 0 Size (B),Metric,0
07/17/2022 17:11:00,System.Runtime,Gen 1 Size (B),Metric,0
07/17/2022 17:11:00,System.Runtime,Gen 2 Size (B),Metric,0
07/17/2022 17:11:00,System.Runtime,LOH Size (B),Metric,0
07/17/2022 17:11:00,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/17/2022 17:11:00,System.Runtime,Number of Assemblies Loaded,Metric,142
07/17/2022 17:11:00,System.Runtime,IL Bytes Jitted (B),Metric,355841
07/17/2022 17:11:00,System.Runtime,Number of Methods Jitted,Metric,4035
07/17/2022 17:11:00,System.Runtime,CPU Usage (%),Metric,3
07/17/2022 17:11:00,System.Runtime,Working Set (MB),Metric,127
07/17/2022 17:11:00,System.Runtime,GC Heap Size (MB),Metric,55
07/17/2022 17:11:00,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:00,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:00,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:00,System.Runtime,ThreadPool Thread Count,Metric,16
07/17/2022 17:11:00,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/17/2022 17:11:00,System.Runtime,ThreadPool Queue Length,Metric,0
07/17/2022 17:11:00,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
07/17/2022 17:11:00,System.Runtime,Allocation Rate (B / 1 sec),Rate,17152
07/17/2022 17:11:00,System.Runtime,Number of Active Timers,Metric,0
07/17/2022 17:11:00,System.Runtime,GC Fragmentation (%),Metric,NaN
07/17/2022 17:11:00,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/17/2022 17:11:00,System.Runtime,% Time in GC since last GC (%),Metric,0
07/17/2022 17:11:00,System.Runtime,Gen 0 Size (B),Metric,0
07/17/2022 17:11:00,System.Runtime,Gen 1 Size (B),Metric,0
07/17/2022 17:11:00,System.Runtime,Gen 2 Size (B),Metric,0
07/17/2022 17:11:00,System.Runtime,LOH Size (B),Metric,0
07/17/2022 17:11:00,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/17/2022 17:11:00,System.Runtime,Number of Assemblies Loaded,Metric,142
07/17/2022 17:11:00,System.Runtime,IL Bytes Jitted (B),Metric,355841
07/17/2022 17:11:00,System.Runtime,Number of Methods Jitted,Metric,4035
07/17/2022 17:11:00,System.Runtime,CPU Usage (%),Metric,2
07/17/2022 17:11:01,System.Runtime,Working Set (MB),Metric,131
07/17/2022 17:11:01,System.Runtime,GC Heap Size (MB),Metric,60
07/17/2022 17:11:01,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:01,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:01,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:01,System.Runtime,ThreadPool Thread Count,Metric,34
07/17/2022 17:11:01,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/17/2022 17:11:01,System.Runtime,ThreadPool Queue Length,Metric,0
07/17/2022 17:11:01,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1259
07/17/2022 17:11:01,System.Runtime,Allocation Rate (B / 1 sec),Rate,4369432
07/17/2022 17:11:01,System.Runtime,Number of Active Timers,Metric,0
07/17/2022 17:11:01,System.Runtime,GC Fragmentation (%),Metric,NaN
07/17/2022 17:11:01,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/17/2022 17:11:01,System.Runtime,% Time in GC since last GC (%),Metric,0
07/17/2022 17:11:01,System.Runtime,Gen 0 Size (B),Metric,0
07/17/2022 17:11:01,System.Runtime,Gen 1 Size (B),Metric,0
07/17/2022 17:11:01,System.Runtime,Gen 2 Size (B),Metric,0
07/17/2022 17:11:01,System.Runtime,LOH Size (B),Metric,0
07/17/2022 17:11:01,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/17/2022 17:11:01,System.Runtime,Number of Assemblies Loaded,Metric,142
07/17/2022 17:11:01,System.Runtime,IL Bytes Jitted (B),Metric,355841
07/17/2022 17:11:01,System.Runtime,Number of Methods Jitted,Metric,4035
07/17/2022 17:11:01,System.Runtime,CPU Usage (%),Metric,2
07/17/2022 17:11:02,System.Runtime,Working Set (MB),Metric,136
07/17/2022 17:11:02,System.Runtime,GC Heap Size (MB),Metric,64
07/17/2022 17:11:02,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:02,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:02,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:02,System.Runtime,ThreadPool Thread Count,Metric,16
07/17/2022 17:11:02,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/17/2022 17:11:02,System.Runtime,ThreadPool Queue Length,Metric,0
07/17/2022 17:11:02,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1166
07/17/2022 17:11:02,System.Runtime,Allocation Rate (B / 1 sec),Rate,4376080
07/17/2022 17:11:02,System.Runtime,Number of Active Timers,Metric,0
07/17/2022 17:11:02,System.Runtime,GC Fragmentation (%),Metric,NaN
07/17/2022 17:11:02,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/17/2022 17:11:02,System.Runtime,% Time in GC since last GC (%),Metric,0
07/17/2022 17:11:02,System.Runtime,Gen 0 Size (B),Metric,0
07/17/2022 17:11:02,System.Runtime,Gen 1 Size (B),Metric,0
07/17/2022 17:11:02,System.Runtime,Gen 2 Size (B),Metric,0
07/17/2022 17:11:02,System.Runtime,LOH Size (B),Metric,0
07/17/2022 17:11:02,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/17/2022 17:11:02,System.Runtime,Number of Assemblies Loaded,Metric,142
07/17/2022 17:11:02,System.Runtime,IL Bytes Jitted (B),Metric,355841
07/17/2022 17:11:02,System.Runtime,Number of Methods Jitted,Metric,4035
07/17/2022 17:11:02,System.Runtime,CPU Usage (%),Metric,2
07/17/2022 17:11:03,System.Runtime,Working Set (MB),Metric,140
07/17/2022 17:11:03,System.Runtime,GC Heap Size (MB),Metric,68
07/17/2022 17:11:03,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:03,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:03,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:03,System.Runtime,ThreadPool Thread Count,Metric,33
07/17/2022 17:11:03,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/17/2022 17:11:03,System.Runtime,ThreadPool Queue Length,Metric,0
07/17/2022 17:11:03,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1089
07/17/2022 17:11:03,System.Runtime,Allocation Rate (B / 1 sec),Rate,3989232
07/17/2022 17:11:03,System.Runtime,Number of Active Timers,Metric,0
07/17/2022 17:11:03,System.Runtime,GC Fragmentation (%),Metric,NaN
07/17/2022 17:11:03,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/17/2022 17:11:03,System.Runtime,% Time in GC since last GC (%),Metric,0
07/17/2022 17:11:03,System.Runtime,Gen 0 Size (B),Metric,0
07/17/2022 17:11:03,System.Runtime,Gen 1 Size (B),Metric,0
07/17/2022 17:11:03,System.Runtime,Gen 2 Size (B),Metric,0
07/17/2022 17:11:03,System.Runtime,LOH Size (B),Metric,0
07/17/2022 17:11:03,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/17/2022 17:11:03,System.Runtime,Number of Assemblies Loaded,Metric,142
07/17/2022 17:11:03,System.Runtime,IL Bytes Jitted (B),Metric,355841
07/17/2022 17:11:03,System.Runtime,Number of Methods Jitted,Metric,4035
07/17/2022 17:11:03,System.Runtime,CPU Usage (%),Metric,2
07/17/2022 17:11:03,System.Runtime,Working Set (MB),Metric,144
07/17/2022 17:11:03,System.Runtime,GC Heap Size (MB),Metric,73
07/17/2022 17:11:03,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:03,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:03,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:03,System.Runtime,ThreadPool Thread Count,Metric,28
07/17/2022 17:11:03,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,1
07/17/2022 17:11:03,System.Runtime,ThreadPool Queue Length,Metric,0
07/17/2022 17:11:03,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1123
07/17/2022 17:11:03,System.Runtime,Allocation Rate (B / 1 sec),Rate,4395312
07/17/2022 17:11:03,System.Runtime,Number of Active Timers,Metric,0
07/17/2022 17:11:03,System.Runtime,GC Fragmentation (%),Metric,NaN
07/17/2022 17:11:03,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/17/2022 17:11:03,System.Runtime,% Time in GC since last GC (%),Metric,0
07/17/2022 17:11:03,System.Runtime,Gen 0 Size (B),Metric,0
07/17/2022 17:11:03,System.Runtime,Gen 1 Size (B),Metric,0
07/17/2022 17:11:03,System.Runtime,Gen 2 Size (B),Metric,0
07/17/2022 17:11:03,System.Runtime,LOH Size (B),Metric,0
07/17/2022 17:11:03,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/17/2022 17:11:03,System.Runtime,Number of Assemblies Loaded,Metric,142
07/17/2022 17:11:03,System.Runtime,IL Bytes Jitted (B),Metric,355841
07/17/2022 17:11:03,System.Runtime,Number of Methods Jitted,Metric,4035
07/17/2022 17:11:03,System.Runtime,CPU Usage (%),Metric,2
07/17/2022 17:11:05,System.Runtime,Working Set (MB),Metric,149
07/17/2022 17:11:05,System.Runtime,GC Heap Size (MB),Metric,76
07/17/2022 17:11:05,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:05,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:05,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:05,System.Runtime,ThreadPool Thread Count,Metric,33
07/17/2022 17:11:05,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,1
07/17/2022 17:11:05,System.Runtime,ThreadPool Queue Length,Metric,0
07/17/2022 17:11:05,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1020
07/17/2022 17:11:05,System.Runtime,Allocation Rate (B / 1 sec),Rate,3921424
07/17/2022 17:11:05,System.Runtime,Number of Active Timers,Metric,0
07/17/2022 17:11:05,System.Runtime,GC Fragmentation (%),Metric,NaN
07/17/2022 17:11:05,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/17/2022 17:11:05,System.Runtime,% Time in GC since last GC (%),Metric,0
07/17/2022 17:11:05,System.Runtime,Gen 0 Size (B),Metric,0
07/17/2022 17:11:05,System.Runtime,Gen 1 Size (B),Metric,0
07/17/2022 17:11:05,System.Runtime,Gen 2 Size (B),Metric,0
07/17/2022 17:11:05,System.Runtime,LOH Size (B),Metric,0
07/17/2022 17:11:05,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/17/2022 17:11:05,System.Runtime,Number of Assemblies Loaded,Metric,142
07/17/2022 17:11:05,System.Runtime,IL Bytes Jitted (B),Metric,355841
07/17/2022 17:11:05,System.Runtime,Number of Methods Jitted,Metric,4035
07/17/2022 17:11:05,System.Runtime,CPU Usage (%),Metric,2
07/17/2022 17:11:06,System.Runtime,Working Set (MB),Metric,153
07/17/2022 17:11:06,System.Runtime,GC Heap Size (MB),Metric,81
07/17/2022 17:11:06,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:06,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:06,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:06,System.Runtime,ThreadPool Thread Count,Metric,30
07/17/2022 17:11:06,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/17/2022 17:11:06,System.Runtime,ThreadPool Queue Length,Metric,0
07/17/2022 17:11:06,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1177
07/17/2022 17:11:06,System.Runtime,Allocation Rate (B / 1 sec),Rate,4403504
07/17/2022 17:11:06,System.Runtime,Number of Active Timers,Metric,0
07/17/2022 17:11:06,System.Runtime,GC Fragmentation (%),Metric,NaN
07/17/2022 17:11:06,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/17/2022 17:11:06,System.Runtime,% Time in GC since last GC (%),Metric,0
07/17/2022 17:11:06,System.Runtime,Gen 0 Size (B),Metric,0
07/17/2022 17:11:06,System.Runtime,Gen 1 Size (B),Metric,0
07/17/2022 17:11:06,System.Runtime,Gen 2 Size (B),Metric,0
07/17/2022 17:11:06,System.Runtime,LOH Size (B),Metric,0
07/17/2022 17:11:06,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/17/2022 17:11:06,System.Runtime,Number of Assemblies Loaded,Metric,142
07/17/2022 17:11:06,System.Runtime,IL Bytes Jitted (B),Metric,355841
07/17/2022 17:11:06,System.Runtime,Number of Methods Jitted,Metric,4035
07/17/2022 17:11:06,System.Runtime,CPU Usage (%),Metric,2
07/17/2022 17:11:06,System.Runtime,Working Set (MB),Metric,157
07/17/2022 17:11:06,System.Runtime,GC Heap Size (MB),Metric,85
07/17/2022 17:11:06,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:06,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:06,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
07/17/2022 17:11:06,System.Runtime,ThreadPool Thread Count,Metric,32
07/17/2022 17:11:06,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
07/17/2022 17:11:06,System.Runtime,ThreadPool Queue Length,Metric,0
07/17/2022 17:11:06,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,1050
07/17/2022 17:11:06,System.Runtime,Allocation Rate (B / 1 sec),Rate,3920552
07/17/2022 17:11:06,System.Runtime,Number of Active Timers,Metric,0
07/17/2022 17:11:06,System.Runtime,GC Fragmentation (%),Metric,NaN
07/17/2022 17:11:06,System.Runtime,Exception Count (Count / 1 sec),Rate,0
07/17/2022 17:11:06,System.Runtime,% Time in GC since last GC (%),Metric,0
07/17/2022 17:11:06,System.Runtime,Gen 0 Size (B),Metric,0
07/17/2022 17:11:06,System.Runtime,Gen 1 Size (B),Metric,0
07/17/2022 17:11:06,System.Runtime,Gen 2 Size (B),Metric,0
07/17/2022 17:11:06,System.Runtime,LOH Size (B),Metric,0
07/17/2022 17:11:06,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
07/17/2022 17:11:06,System.Runtime,Number of Assemblies Loaded,Metric,142
07/17/2022 17:11:06,System.Runtime,IL Bytes Jitted (B),Metric,355841
07/17/2022 17:11:06,System.Runtime,Number of Methods Jitted,Metric,4035
07/17/2022 17:11:06,System.Runtime,CPU Usage (%),Metric,2
07/17/2022 17:11:08,System.Runtime,Working Set (MB),Metric,162
